periodo,fonte,empresa,vertical,agrupador,valor,profit_center,tipo_financeiro,moeda,stream,ano
2025-05,Nexus,FCamara,Finance & Insurance,Deductions and taxes,0.0,,Actual,BRL,NextGen Services,2025
2025-05,Nexus,FCamara,Finance & Insurance,General and administrative expenses,0.0,,Actual,BRL,NextGen Services,2025
2025-05,Nexus,FCamara,Finance & Insurance,Gross revenue,0.0,,Actual,BRL,NextGen Services,2025
2025-05,Nexus,FCamara,Finance & Insurance,Other operating income (expenses) net,0.0,,Actual,BRL,NextGen Services,2025
2025-05,Nexus,FCamara,Finance & Insurance,Payroll costs,0.0,,Actual,BRL,NextGen Services,2025
2025-05,Nexus,FCamara,Finance & Insurance,Third-party costs,0.0,,Actual,BRL,NextGen Services,2025
2025-05,Nexus,FCamara,Finance & Insurance,Travel expenses,0.0,,Actual,BRL,NextGen Services,2025
2025-05,Nexus,FCamara,Finance & Insurance,Consulting expenses,0.0,,Actual,BRL,Others,2025
2025-05,Nexus,FCamara,Finance & Insurance,General and administrative expenses,0.0,,Actual,BRL,Others,2025
2025-05,Nexus,FCamara,Health,Payroll costs,0.0,,Actual,BRL,Boost Sales Consulting,2025
2025-05,Nexus,FCamara,Health,Deductions and taxes,0.0,,Actual,BRL,Cloud & Cyber Security (SGA),2025
2025-05,Nexus,FCamara,Health,Gross revenue,0.0,,Actual,BRL,Cloud & Cyber Security (SGA),2025
2025-05,Nexus,FCamara,Health,Deductions and taxes,0.0,,Actual,BRL,E-commerce,2025
2025-05,Nexus,FCamara,Health,General and administrative expenses,0.0,,Actual,BRL,E-commerce,2025
2025-05,Nexus,FCamara,Health,Gross revenue,0.0,,Actual,BRL,E-commerce,2025
2025-05,Nexus,FCamara,Health,Payroll costs,0.0,,Actual,BRL,E-commerce,2025
2025-05,Nexus,FCamara,Health,Third-party costs,0.0,,Actual,BRL,E-commerce,2025
2025-05,Nexus,FCamara,Health,Deductions and taxes,0.0,,Actual,BRL,Innovation (Imagine),2025
2025-05,Nexus,FCamara,Health,Gross revenue,0.0,,Actual,BRL,Innovation (Imagine),2025
2025-05,Nexus,FCamara,Health,Deductions and taxes,0.0,,Actual,BRL,Innovation (Play Studio),2025
2025-05,Nexus,FCamara,Health,General and administrative expenses,0.0,,Actual,BRL,Innovation (Play Studio),2025
2025-05,Nexus,FCamara,Health,Gross revenue,0.0,,Actual,BRL,Innovation (Play Studio),2025
2025-05,Nexus,FCamara,Health,Payroll costs,0.0,,Actual,BRL,Innovation (Play Studio),2025
2025-05,Nexus,FCamara,Health,Third-party costs,0.0,,Actual,BRL,Innovation (Play Studio),2025
2025-05,Nexus,FCamara,Health,Travel expenses,0.0,,Actual,BRL,Innovation (Play Studio),2025
2025-05,Nexus,FCamara,Health,General and administrative expenses,0.0,,Actual,BRL,Market Place (Omnik),2025
2025-05,Nexus,FCamara,Health,Deductions and taxes,0.0,,Actual,BRL,NextGen Services,2025
2025-05,Nexus,FCamara,Health,General and administrative expenses,0.0,,Actual,BRL,NextGen Services,2025
2025-05,Nexus,FCamara,Health,Gross revenue,0.0,,Actual,BRL,NextGen Services,2025
2025-05,Nexus,FCamara,Health,Licenses and infrastructure costs,0.0,,Actual,BRL,NextGen Services,2025
2025-05,Nexus,FCamara,Health,Payroll costs,0.0,,Actual,BRL,NextGen Services,2025
2025-05,Nexus,FCamara,Health,Third-party costs,0.0,,Actual,BRL,NextGen Services,2025
2025-05,Nexus,FCamara,Health,General and administrative expenses,0.0,,Actual,BRL,Others,2025
2025-05,Nexus,FCamara,Health,Other operating income (expenses) net,0.0,,Actual,BRL,Others,2025
2025-05,Nexus,FCamara,Logistics,General and administrative expenses,0.0,,Actual,BRL,Market Place (Omnik),2025
2025-05,Nexus,FCamara,Logistics,Deductions and taxes,0.0,,Actual,BRL,NextGen Services,2025
2025-05,Nexus,FCamara,Logistics,General and administrative expenses,0.0,,Actual,BRL,NextGen Services,2025
2025-05,Nexus,FCamara,Logistics,Gross revenue,0.0,,Actual,BRL,NextGen Services,2025
2025-05,Nexus,FCamara,Logistics,Other costs,0.0,,Actual,BRL,NextGen Services,2025
2025-05,Nexus,FCamara,Logistics,Payroll costs,0.0,,Actual,BRL,NextGen Services,2025
2025-05,Nexus,FCamara,Logistics,Third-party costs,0.0,,Actual,BRL,NextGen Services,2025
2025-05,Nexus,FCamara,Logistics,General and administrative expenses,0.0,,Actual,BRL,Others,2025
2025-05,Nexus,FCamara,Logistics,Third-party costs,0.0,,Actual,BRL,Others,2025
2025-05,Nexus,FCamara,Multisector,Deductions and taxes,0.0,,Actual,BRL,Cloud & Cyber Security (SGA),2025
2025-05,Nexus,FCamara,Multisector,Gross revenue,0.0,,Actual,BRL,Cloud & Cyber Security (SGA),2025
2025-05,Nexus,FCamara,Multisector,Deductions and taxes,0.0,,Actual,BRL,E-commerce,2025
2025-05,Nexus,FCamara,Multisector,Gross revenue,0.0,,Actual,BRL,E-commerce,2025
2025-05,Nexus,FCamara,Multisector,Other operating income (expenses) net,0.0,,Actual,BRL,E-commerce,2025
2025-05,Nexus,FCamara,Multisector,Third-party costs,0.0,,Actual,BRL,E-commerce,2025
2025-05,Nexus,FCamara,Multisector,Deductions and taxes,0.0,,Actual,BRL,Innovation (Imagine),2025
2025-05,Nexus,FCamara,Multisector,Gross revenue,0.0,,Actual,BRL,Innovation (Imagine),2025
2025-05,Nexus,FCamara,Multisector,Deductions and taxes,0.0,,Actual,BRL,Innovation (Play Studio),2025
2025-05,Nexus,FCamara,Multisector,Gross revenue,0.0,,Actual,BRL,Innovation (Play Studio),2025
2025-05,Nexus,FCamara,Multisector,Payroll costs,0.0,,Actual,BRL,Innovation (Play Studio),2025
2025-05,Nexus,FCamara,Multisector,Third-party costs,0.0,,Actual,BRL,Innovation (Play Studio),2025
2025-05,Nexus,FCamara,Multisector,Other operating income (expenses) net,0.0,,Actual,BRL,Market Place (Omnik),2025
2025-05,Nexus,FCamara,Multisector,Deductions and taxes,0.0,,Actual,BRL,NextGen Services,2025
2025-05,Nexus,FCamara,Multisector,General and administrative expenses,0.0,,Actual,BRL,NextGen Services,2025
2025-05,Nexus,FCamara,Multisector,Gross revenue,0.0,,Actual,BRL,NextGen Services,2025
2025-05,Nexus,FCamara,Multisector,Licenses and infrastructure costs,0.0,,Actual,BRL,NextGen Services,2025
2025-05,Nexus,FCamara,Multisector,Marketing and selling expenses,0.0,,Actual,BRL,NextGen Services,2025
2025-05,Nexus,FCamara,Multisector,Payroll costs,0.0,,Actual,BRL,NextGen Services,2025
2025-05,Nexus,FCamara,Multisector,Third-party costs,0.0,,Actual,BRL,NextGen Services,2025
2025-05,Nexus,FCamara,Multisector,Deductions and taxes,0.0,,Actual,BRL,Operational Efficiency,2025
2025-05,Nexus,FCamara,Multisector,Gross revenue,0.0,,Actual,BRL,Operational Efficiency,2025
2025-05,Nexus,FCamara,Multisector,Licenses and infrastructure costs,0.0,,Actual,BRL,Operational Efficiency,2025
2025-05,Nexus,FCamara,Others,Deductions and taxes,0.0,,Actual,BRL,Boost Sales Consulting,2025
2025-05,Nexus,FCamara,Others,Gross revenue,0.0,,Actual,BRL,Boost Sales Consulting,2025
2025-05,Nexus,FCamara,Others,Payroll costs,0.0,,Actual,BRL,Boost Sales Consulting,2025
2025-05,Nexus,FCamara,Others,Third-party expenses,0.0,,Actual,BRL,Boost Sales Consulting,2025
2025-05,Nexus,FCamara,Others,Deductions and taxes,0.0,,Actual,BRL,Cloud & Cyber Security (SGA),2025
2025-05,Nexus,FCamara,Others,Depreciation and amortization expenses,0.0,,Actual,BRL,Cloud & Cyber Security (SGA),2025
2025-05,Nexus,FCamara,Others,Financial Income,0.0,,Actual,BRL,Cloud & Cyber Security (SGA),2025
2025-05,Nexus,FCamara,Others,General and administrative expenses,0.0,,Actual,BRL,Cloud & Cyber Security (SGA),2025
2025-05,Nexus,FCamara,Others,Third-party costs,0.0,,Actual,BRL,Cloud & Cyber Security (SGA),2025
2025-05,Nexus,FCamara,Others,Commission expenses,0.0,,Actual,BRL,E-commerce,2025
2025-05,Nexus,FCamara,Others,Consulting expenses,0.0,,Actual,BRL,E-commerce,2025
2025-05,Nexus,FCamara,Others,Deductions and taxes,0.0,,Actual,BRL,E-commerce,2025
2025-05,Nexus,FCamara,Others,General and administrative expenses,0.0,,Actual,BRL,E-commerce,2025
2025-05,Nexus,FCamara,Others,Gross revenue,0.0,,Actual,BRL,E-commerce,2025
2025-05,Nexus,FCamara,Others,Payroll costs,0.0,,Actual,BRL,E-commerce,2025
2025-05,Nexus,FCamara,Others,Third-party costs,0.0,,Actual,BRL,E-commerce,2025
2025-05,Nexus,FCamara,Others,Third-party expenses,0.0,,Actual,BRL,E-commerce,2025
2025-05,Nexus,FCamara,Others,Deductions and taxes,0.0,,Actual,BRL,Innovation (Imagine),2025
2025-05,Nexus,FCamara,Others,General and administrative expenses,0.0,,Actual,BRL,Innovation (Imagine),2025
2025-05,Nexus,FCamara,Others,Gross revenue,0.0,,Actual,BRL,Innovation (Imagine),2025
2025-05,Nexus,FCamara,Others,Payroll costs,0.0,,Actual,BRL,Innovation (Imagine),2025
2025-05,Nexus,FCamara,Others,Third-party costs,0.0,,Actual,BRL,Innovation (Imagine),2025
2025-05,Nexus,FCamara,Others,Commission expenses,0.0,,Actual,BRL,Innovation (Play Studio),2025
2025-05,Nexus,FCamara,Others,Consulting expenses,0.0,,Actual,BRL,Innovation (Play Studio),2025
2025-05,Nexus,FCamara,Others,Deductions and taxes,0.0,,Actual,BRL,Innovation (Play Studio),2025
2025-05,Nexus,FCamara,Others,General and administrative expenses,0.0,,Actual,BRL,Innovation (Play Studio),2025
2025-05,Nexus,FCamara,Others,Gross revenue,0.0,,Actual,BRL,Innovation (Play Studio),2025
2025-05,Nexus,FCamara,Others,Payroll costs,0.0,,Actual,BRL,Innovation (Play Studio),2025
2025-05,Nexus,FCamara,Others,Payroll expenses,0.0,,Actual,BRL,Innovation (Play Studio),2025
2025-05,Nexus,FCamara,Others,Third-party costs,0.0,,Actual,BRL,Innovation (Play Studio),2025
2025-05,Nexus,FCamara,Others,Third-party expenses,0.0,,Actual,BRL,Innovation (Play Studio),2025
2025-05,Nexus,FCamara,Others,Travel expenses,0.0,,Actual,BRL,Innovation (Play Studio),2025
2025-05,Nexus,FCamara,Others,Deductions and taxes,0.0,,Actual,BRL,Licensing Hyper,2025
2025-05,Nexus,FCamara,Others,Gross revenue,0.0,,Actual,BRL,Licensing Hyper,2025
2025-05,Nexus,FCamara,Others,Licenses and infrastructure costs,0.0,,Actual,BRL,Licensing Hyper,2025
2025-05,Nexus,FCamara,Others,Deductions and taxes,0.0,,Actual,BRL,Licensing Microsoft,2025
2025-05,Nexus,FCamara,Others,General and administrative expenses,0.0,,Actual,BRL,Licensing Microsoft,2025
2025-05,Nexus,FCamara,Others,Gross revenue,0.0,,Actual,BRL,Licensing Microsoft,2025
2025-05,Nexus,FCamara,Others,Licenses and infrastructure costs,0.0,,Actual,BRL,Licensing Microsoft,2025
2025-05,Nexus,FCamara,Others,Other operating income (expenses) net,0.0,,Actual,BRL,Licensing Microsoft,2025
2025-05,Nexus,FCamara,Others,Payroll expenses,0.0,,Actual,BRL,Licensing Microsoft,2025
2025-05,Nexus,FCamara,Others,General and administrative expenses,0.0,,Actual,BRL,Market Place (Omnik),2025
2025-05,Nexus,FCamara,Others,Gross revenue,0.0,,Actual,BRL,Market Place (Omnik),2025
2025-05,Nexus,FCamara,Others,Payroll expenses,0.0,,Actual,BRL,Market Place (Omnik),2025
2025-05,Nexus,FCamara,Others,Third-party expenses,0.0,,Actual,BRL,Market Place (Omnik),2025
2025-05,Nexus,FCamara,Others,Travel expenses,0.0,,Actual,BRL,Market Place (Omnik),2025
2025-05,Nexus,FCamara,Others,Deductions and taxes,0.0,,Actual,BRL,Operational Efficiency,2025
2025-05,Nexus,FCamara,Others,General and administrative expenses,0.0,,Actual,BRL,Operational Efficiency,2025
2025-05,Nexus,FCamara,Others,Gross revenue,0.0,,Actual,BRL,Operational Efficiency,2025
2025-05,Nexus,FCamara,Others,Marketing and selling expenses,0.0,,Actual,BRL,Operational Efficiency,2025
2025-05,Nexus,FCamara,Others,Occupancy expenses,0.0,,Actual,BRL,Operational Efficiency,2025
2025-05,Nexus,FCamara,Others,Other operating income (expenses) net,0.0,,Actual,BRL,Operational Efficiency,2025
2025-05,Nexus,FCamara,Others,Payroll costs,0.0,,Actual,BRL,Operational Efficiency,2025
2025-05,Nexus,FCamara,Others,Travel expenses,0.0,,Actual,BRL,Operational Efficiency,2025
2025-05,Nexus,FCamara,Others,Commission expenses,0.0,,Actual,BRL,Others,2025
2025-05,Nexus,FCamara,Others,Consulting expenses,0.0,,Actual,BRL,Others,2025
2025-05,Nexus,FCamara,Others,Deductions and taxes,0.0,,Actual,BRL,Others,2025
2025-05,Nexus,FCamara,Others,Depreciation and amortization costs,0.0,,Actual,BRL,Others,2025
2025-05,Nexus,FCamara,Others,Depreciation and amortization expenses,0.0,,Actual,BRL,Others,2025
2025-05,Nexus,FCamara,Others,Equity equivalence,0.0,,Actual,BRL,Others,2025
2025-05,Nexus,FCamara,Others,Financial Income,0.0,,Actual,BRL,Others,2025
2025-05,Nexus,FCamara,Others,Financial expenses,0.0,,Actual,BRL,Others,2025
2025-05,Nexus,FCamara,Others,General and administrative expenses,0.0,,Actual,BRL,Others,2025
2025-05,Nexus,FCamara,Others,Gross revenue,0.0,,Actual,BRL,Others,2025
2025-05,Nexus,FCamara,Others,Licenses and infrastructure costs,0.0,,Actual,BRL,Others,2025
2025-05,Nexus,FCamara,Others,Marketing and selling expenses,0.0,,Actual,BRL,Others,2025
2025-05,Nexus,FCamara,Others,Non-operating income (expenses) net,0.0,,Actual,BRL,Others,2025
2025-05,Nexus,FCamara,Others,Occupancy expenses,0.0,,Actual,BRL,Others,2025
2025-05,Nexus,FCamara,Others,Other costs,0.0,,Actual,BRL,Others,2025
2025-05,Nexus,FCamara,Others,Other operating income (expenses) net,0.0,,Actual,BRL,Others,2025
2025-05,Nexus,FCamara,Others,Payroll costs,0.0,,Actual,BRL,Others,2025
2025-05,Nexus,FCamara,Others,Payroll expenses,0.0,,Actual,BRL,Others,2025
2025-05,Nexus,FCamara,Others,Tax expenses,0.0,,Actual,BRL,Others,2025
2025-05,Nexus,FCamara,Others,Third-party costs,0.0,,Actual,BRL,Others,2025
2025-05,Nexus,FCamara,Others,Third-party expenses,0.0,,Actual,BRL,Others,2025
2025-05,Nexus,FCamara,Others,Travel expenses,0.0,,Actual,BRL,Others,2025
2025-05,Nexus,FCamara,Others,,0.0,,Actual,BRL,Others,2025
2025-05,Nexus,FCamara,Retail,Consulting expenses,0.0,,Actual,BRL,E-commerce,2025
2025-05,Nexus,FCamara,Retail,Deductions and taxes,0.0,,Actual,BRL,E-commerce,2025
2025-05,Nexus,FCamara,Retail,General and administrative expenses,0.0,,Actual,BRL,E-commerce,2025
2025-05,Nexus,FCamara,Retail,Gross revenue,0.0,,Actual,BRL,E-commerce,2025
2025-05,Nexus,FCamara,Retail,Payroll costs,0.0,,Actual,BRL,E-commerce,2025
2025-05,Nexus,FCamara,Retail,Third-party costs,0.0,,Actual,BRL,E-commerce,2025
2025-05,Nexus,FCamara,Retail,General and administrative expenses,0.0,,Actual,BRL,Market Place (Omnik),2025
2025-05,Nexus,FCamara,Retail,Deductions and taxes,0.0,,Actual,BRL,NextGen Services,2025
2025-05,Nexus,FCamara,Retail,General and administrative expenses,0.0,,Actual,BRL,NextGen Services,2025
2025-05,Nexus,FCamara,Retail,Gross revenue,0.0,,Actual,BRL,NextGen Services,2025
2025-05,Nexus,FCamara,Retail,Payroll costs,0.0,,Actual,BRL,NextGen Services,2025
2025-05,Nexus,FCamara,Retail,Third-party costs,0.0,,Actual,BRL,NextGen Services,2025
2025-05,Nexus,FCamara,Retail,General and administrative expenses,0.0,,Actual,BRL,Operational Efficiency,2025
2025-05,Nexus,FCamara,Retail,General and administrative expenses,0.0,,Actual,BRL,Others,2025
2025-05,Nexus,FCamara,,Gross revenue,0.0,,Budget,BRL,Boost Sales Consulting,2025
2025-05,Nexus,FCamara,,Payroll costs,0.0,,Budget,BRL,Boost Sales Consulting,2025
2025-05,Nexus,FCamara,,Gross revenue,0.0,,Budget,BRL,E-commerce,2025
2025-05,Nexus,FCamara,,Payroll costs,0.0,,Budget,BRL,E-commerce,2025
2025-05,Nexus,FCamara,,Commission expenses,0.0,,Budget,BRL,Innovation (Play Studio),2025
2025-05,Nexus,FCamara,,Consulting expenses,0.0,,Budget,BRL,Innovation (Play Studio),2025
2025-05,Nexus,FCamara,,General and administrative expenses,0.0,,Budget,BRL,Innovation (Play Studio),2025
2025-05,Nexus,FCamara,,Gross revenue,0.0,,Budget,BRL,Innovation (Play Studio),2025
2025-05,Nexus,FCamara,,Other operating income (expenses) net,0.0,,Budget,BRL,Innovation (Play Studio),2025
2025-05,Nexus,FCamara,,Payroll costs,0.0,,Budget,BRL,Innovation (Play Studio),2025
2025-05,Nexus,FCamara,,Payroll expenses,0.0,,Budget,BRL,Innovation (Play Studio),2025
2025-05,Nexus,FCamara,,Tax expenses,0.0,,Budget,BRL,Innovation (Play Studio),2025
2025-05,Nexus,FCamara,,Travel expenses,0.0,,Budget,BRL,Innovation (Play Studio),2025
2025-05,Nexus,FCamara,,Gross revenue,0.0,,Budget,BRL,Licensing Hyper,2025
2025-05,Nexus,FCamara,,Payroll costs,0.0,,Budget,BRL,Licensing Hyper,2025
2025-05,Nexus,FCamara,,Gross revenue,0.0,,Budget,BRL,Licensing Microsoft,2025
2025-05,Nexus,FCamara,,Licenses and infrastructure costs,0.0,,Budget,BRL,Licensing Microsoft,2025
2025-05,Nexus,FCamara,,Payroll expenses,0.0,,Budget,BRL,Licensing Microsoft,2025
2025-05,Nexus,FCamara,,Consulting expenses,0.0,,Budget,BRL,,2025
2025-05,Nexus,FCamara,,General and administrative expenses,0.0,,Budget,BRL,,2025
2025-05,Nexus,FCamara,,Marketing and selling expenses,0.0,,Budget,BRL,,2025
2025-05,Nexus,FCamara,,Occupancy expenses,0.0,,Budget,BRL,,2025
2025-05,Nexus,FCamara,,Other operating income (expenses) net,0.0,,Budget,BRL,,2025
2025-05,Nexus,FCamara,,Payroll expenses,0.0,,Budget,BRL,,2025
2025-05,Nexus,FCamara,,Tax expenses,0.0,,Budget,BRL,,2025
2025-05,Nexus,FCamara,,Travel expenses,0.0,,Budget,BRL,,2025
2025-05,Nexus,Nação Digital,Finance & Insurance,Deductions and taxes,0.0,,Actual,BRL,Digital Marketing (Nação Digital),2025
2025-05,Nexus,Nação Digital,Finance & Insurance,Gross revenue,0.0,,Actual,BRL,Digital Marketing (Nação Digital),2025
2025-05,Nexus,Nação Digital,Finance & Insurance,Payroll costs,0.0,,Actual,BRL,Digital Marketing (Nação Digital),2025
2025-05,Nexus,Nação Digital,Finance & Insurance,Third-party costs,0.0,,Actual,BRL,Digital Marketing (Nação Digital),2025
2025-05,Nexus,Nação Digital,Health,Deductions and taxes,0.0,,Actual,BRL,Digital Marketing (Nação Digital),2025
2025-05,Nexus,Nação Digital,Health,Gross revenue,0.0,,Actual,BRL,Digital Marketing (Nação Digital),2025
2025-05,Nexus,Nação Digital,Health,Payroll costs,0.0,,Actual,BRL,Digital Marketing (Nação Digital),2025
2025-05,Nexus,Nação Digital,Health,Third-party costs,0.0,,Actual,BRL,Digital Marketing (Nação Digital),2025
2025-05,Nexus,Nação Digital,Multisector,Deductions and taxes,0.0,,Actual,BRL,Digital Marketing (Nação Digital),2025
2025-05,Nexus,Nação Digital,Multisector,Gross revenue,0.0,,Actual,BRL,Digital Marketing (Nação Digital),2025
2025-05,Nexus,Nação Digital,Multisector,Third-party costs,0.0,,Actual,BRL,Digital Marketing (Nação Digital),2025
2025-05,Nexus,Nação Digital,Others,Commission expenses,0.0,,Actual,BRL,Digital Marketing (Nação Digital),2025
2025-05,Nexus,Nação Digital,Others,Consulting expenses,0.0,,Actual,BRL,Digital Marketing (Nação Digital),2025
2025-05,Nexus,Nação Digital,Others,Deductions and taxes,0.0,,Actual,BRL,Digital Marketing (Nação Digital),2025
2025-05,Nexus,Nação Digital,Others,Depreciation and amortization expenses,0.0,,Actual,BRL,Digital Marketing (Nação Digital),2025
2025-05,Nexus,Nação Digital,Others,Financial Income,0.0,,Actual,BRL,Digital Marketing (Nação Digital),2025
2025-05,Nexus,Nação Digital,Others,Financial expenses,0.0,,Actual,BRL,Digital Marketing (Nação Digital),2025
2025-05,Nexus,Nação Digital,Others,General and administrative expenses,0.0,,Actual,BRL,Digital Marketing (Nação Digital),2025
2025-05,Nexus,Nação Digital,Others,Gross revenue,0.0,,Actual,BRL,Digital Marketing (Nação Digital),2025
2025-05,Nexus,Nação Digital,Others,Income tax expenses,0.0,,Actual,BRL,Digital Marketing (Nação Digital),2025
2025-05,Nexus,Nação Digital,Others,Licenses and infrastructure costs,0.0,,Actual,BRL,Digital Marketing (Nação Digital),2025
2025-05,Nexus,Nação Digital,Others,Marketing and selling expenses,0.0,,Actual,BRL,Digital Marketing (Nação Digital),2025
2025-05,Nexus,Nação Digital,Others,Non-operating income (expenses) net,0.0,,Actual,BRL,Digital Marketing (Nação Digital),2025
2025-05,Nexus,Nação Digital,Others,Occupancy expenses,0.0,,Actual,BRL,Digital Marketing (Nação Digital),2025
2025-05,Nexus,Nação Digital,Others,Other operating income (expenses) net,0.0,,Actual,BRL,Digital Marketing (Nação Digital),2025
2025-05,Nexus,Nação Digital,Others,Payroll costs,0.0,,Actual,BRL,Digital Marketing (Nação Digital),2025
2025-05,Nexus,Nação Digital,Others,Payroll expenses,0.0,,Actual,BRL,Digital Marketing (Nação Digital),2025
2025-05,Nexus,Nação Digital,Others,Tax expenses,0.0,,Actual,BRL,Digital Marketing (Nação Digital),2025
2025-05,Nexus,Nação Digital,Others,Third-party costs,0.0,,Actual,BRL,Digital Marketing (Nação Digital),2025
2025-05,Nexus,Nação Digital,Others,Third-party expenses,0.0,,Actual,BRL,Digital Marketing (Nação Digital),2025
2025-05,Nexus,Nação Digital,Others,Travel expenses,0.0,,Actual,BRL,Digital Marketing (Nação Digital),2025
2025-05,Nexus,Nação Digital,Others,,0.0,,Actual,BRL,Digital Marketing (Nação Digital),2025
2025-05,Nexus,Nação Digital,Retail,Deductions and taxes,0.0,,Actual,BRL,Digital Marketing (Nação Digital),2025
2025-05,Nexus,Nação Digital,Retail,Gross revenue,0.0,,Actual,BRL,Digital Marketing (Nação Digital),2025
2025-05,Nexus,Nação Digital,Retail,Licenses and infrastructure costs,0.0,,Actual,BRL,Digital Marketing (Nação Digital),2025
2025-05,Nexus,Nação Digital,Retail,Non-operating income (expenses) net,0.0,,Actual,BRL,Digital Marketing (Nação Digital),2025
2025-05,Nexus,Nação Digital,Retail,Payroll costs,0.0,,Actual,BRL,Digital Marketing (Nação Digital),2025
2025-05,Nexus,Nação Digital,Retail,Third-party costs,0.0,,Actual,BRL,Digital Marketing (Nação Digital),2025
2025-05,Nexus,Nação Digital,Others,Payroll costs,0.0,,Actual,,Digital Marketing (Nação Digital),2025
2025-05,Nexus,Nação Digital,,Commission expenses,0.0,,Budget,BRL,Digital Marketing (Nação Digital),2025
2025-05,Nexus,Nação Digital,,Consulting expenses,0.0,,Budget,BRL,Digital Marketing (Nação Digital),2025
2025-05,Nexus,Nação Digital,,General and administrative expenses,0.0,,Budget,BRL,Digital Marketing (Nação Digital),2025
2025-05,Nexus,Nação Digital,,Gross revenue,0.0,,Budget,BRL,Digital Marketing (Nação Digital),2025
2025-05,Nexus,Nação Digital,,Marketing and selling expenses,0.0,,Budget,BRL,Digital Marketing (Nação Digital),2025
2025-05,Nexus,Nação Digital,,Occupancy expenses,0.0,,Budget,BRL,Digital Marketing (Nação Digital),2025
2025-05,Nexus,Nação Digital,,Other operating income (expenses) net,0.0,,Budget,BRL,Digital Marketing (Nação Digital),2025
2025-05,Nexus,Nação Digital,,Payroll costs,0.0,,Budget,BRL,Digital Marketing (Nação Digital),2025
2025-05,Nexus,Nação Digital,,Payroll expenses,0.0,,Budget,BRL,Digital Marketing (Nação Digital),2025
2025-05,Nexus,Nação Digital,,Travel expenses,0.0,,Budget,BRL,Digital Marketing (Nação Digital),2025
2025-05,Nexus,Omnik,Health,Payroll costs,0.0,,Actual,BRL,Market Place (Omnik),2025
2025-05,Nexus,Omnik,Multisector,Deductions and taxes,0.0,,Actual,BRL,Others,2025
2025-05,Nexus,Omnik,Multisector,Gross revenue,0.0,,Actual,BRL,Others,2025
2025-05,Nexus,Omnik,Others,Consulting expenses,0.0,,Actual,BRL,Market Place (Omnik),2025
2025-05,Nexus,Omnik,Others,Deductions and taxes,0.0,,Actual,BRL,Market Place (Omnik),2025
2025-05,Nexus,Omnik,Others,Financial expenses,0.0,,Actual,BRL,Market Place (Omnik),2025
2025-05,Nexus,Omnik,Others,General and administrative expenses,0.0,,Actual,BRL,Market Place (Omnik),2025
2025-05,Nexus,Omnik,Others,Gross revenue,0.0,,Actual,BRL,Market Place (Omnik),2025
2025-05,Nexus,Omnik,Others,Licenses and infrastructure costs,0.0,,Actual,BRL,Market Place (Omnik),2025
2025-05,Nexus,Omnik,Others,Other operating income (expenses) net,0.0,,Actual,BRL,Market Place (Omnik),2025
2025-05,Nexus,Omnik,Others,Payroll costs,0.0,,Actual,BRL,Market Place (Omnik),2025
2025-05,Nexus,Omnik,Others,Payroll expenses,0.0,,Actual,BRL,Market Place (Omnik),2025
2025-05,Nexus,Omnik,Others,Third-party costs,0.0,,Actual,BRL,Market Place (Omnik),2025
2025-05,Nexus,Omnik,Others,Third-party expenses,0.0,,Actual,BRL,Market Place (Omnik),2025
2025-05,Nexus,Omnik,Others,Travel expenses,0.0,,Actual,BRL,Market Place (Omnik),2025
2025-05,Nexus,Omnik,Others,,0.0,,Actual,BRL,Market Place (Omnik),2025
2025-05,Nexus,Omnik,Others,Deductions and taxes,0.0,,Actual,BRL,Others,2025
2025-05,Nexus,Omnik,Others,Depreciation and amortization costs,0.0,,Actual,BRL,Others,2025
2025-05,Nexus,Omnik,Others,Depreciation and amortization expenses,0.0,,Actual,BRL,Others,2025
2025-05,Nexus,Omnik,Others,Financial Income,0.0,,Actual,BRL,Others,2025
2025-05,Nexus,Omnik,Others,Financial expenses,0.0,,Actual,BRL,Others,2025
2025-05,Nexus,Omnik,Others,General and administrative expenses,0.0,,Actual,BRL,Others,2025
2025-05,Nexus,Omnik,Others,Gross revenue,0.0,,Actual,BRL,Others,2025
2025-05,Nexus,Omnik,Others,Other operating income (expenses) net,0.0,,Actual,BRL,Others,2025
2025-05,Nexus,Omnik,Retail,Deductions and taxes,0.0,,Actual,BRL,Market Place (Omnik),2025
2025-05,Nexus,Omnik,Retail,Gross revenue,0.0,,Actual,BRL,Market Place (Omnik),2025
2025-05,Nexus,Omnik,Retail,Payroll costs,0.0,,Actual,BRL,Market Place (Omnik),2025
2025-05,Nexus,Omnik,Retail,Third-party costs,0.0,,Actual,BRL,Market Place (Omnik),2025
2025-05,Nexus,Omnik,Retail,Deductions and taxes,0.0,,Actual,BRL,Others,2025
2025-05,Nexus,Omnik,Retail,Gross revenue,0.0,,Actual,BRL,Others,2025
2025-05,Nexus,SGA,Health,Deductions and taxes,0.0,,Actual,BRL,Cloud & Cyber Security (SGA),2025
2025-05,Nexus,SGA,Health,Gross revenue,0.0,,Actual,BRL,Cloud & Cyber Security (SGA),2025
2025-05,Nexus,SGA,Health,Payroll costs,0.0,,Actual,BRL,Cloud & Cyber Security (SGA),2025
2025-05,Nexus,SGA,Multisector,Deductions and taxes,0.0,,Actual,BRL,Cloud & Cyber Security (SGA),2025
2025-05,Nexus,SGA,Multisector,Gross revenue,0.0,,Actual,BRL,Cloud & Cyber Security (SGA),2025
