[Tipo],[Moeda],[Empresa],[Vertical],[Stream],Agrupador,Periodo,Ano,[Valor]
Actual,BRL,FCamara,Multisector,Boost Sales Consulting,Gross revenue,2025-09,2025,0.0
Actual,BRL,FCamara,Multisector,Boost Sales Consulting,Gross revenue,2025-10,2025,901.2
Actual,BRL,FCamara,Multisector,Boost Sales Consulting,Gross revenue,2025-11,2025,5550.28
Actual,BRL,FCamara,Multisector,Boost Sales Consulting,Gross revenue,2025-12,2025,2393.04
Actual,BRL,FCamara,Multisector,Boost Sales Consulting,Payroll costs,2025-07,2025,0.0
Actual,BRL,FCamara,Multisector,Boost Sales Consulting,Payroll costs,2025-08,2025,0.0
Actual,BRL,FCamara,Multisector,Boost Sales Consulting,Third-party costs,2025-10,2025,-38081.92
Actual,BRL,FCamara,Multisector,Boost Sales Consulting,Third-party costs,2025-11,2025,-28958.67
Actual,BRL,FCamara,Multisector,Boost Sales Consulting,Third-party costs,2025-12,2025,-33524.48
Actual,BRL,FCamara,Multisector,Boost Sales Consulting,,2025-09,2025,0.0
Actual,BRL,FCamara,Multisector,Boost Sales Consulting,,2025-11,2025,0.0
Actual,BRL,FCamara,Multisector,Cloud & Cyber Security (SGA),Consulting expenses,2024-08,2024,0.0
Actual,BRL,FCamara,Multisector,Cloud & Cyber Security (SGA),Consulting expenses,2025-01,2025,0.0
Actual,BRL,FCamara,Multisector,Cloud & Cyber Security (SGA),Deductions and taxes,2024-01,2024,0.0
Actual,BRL,FCamara,Multisector,Cloud & Cyber Security (SGA),Deductions and taxes,2024-02,2024,0.0
Actual,BRL,FCamara,Multisector,Cloud & Cyber Security (SGA),Deductions and taxes,2024-03,2024,0.0
Actual,BRL,FCamara,Multisector,Cloud & Cyber Security (SGA),Deductions and taxes,2024-04,2024,0.0
Actual,BRL,FCamara,Multisector,Cloud & Cyber Security (SGA),Deductions and taxes,2024-05,2024,0.0
Actual,BRL,FCamara,Multisector,Cloud & Cyber Security (SGA),Deductions and taxes,2024-06,2024,0.0
Actual,BRL,FCamara,Multisector,Cloud & Cyber Security (SGA),Deductions and taxes,2024-07,2024,0.0
Actual,BRL,FCamara,Multisector,Cloud & Cyber Security (SGA),Deductions and taxes,2024-08,2024,0.0
Actual,BRL,FCamara,Multisector,Cloud & Cyber Security (SGA),Deductions and taxes,2024-09,2024,0.0
Actual,BRL,FCamara,Multisector,Cloud & Cyber Security (SGA),Deductions and taxes,2024-10,2024,0.0
Actual,BRL,FCamara,Multisector,Cloud & Cyber Security (SGA),Deductions and taxes,2024-11,2024,0.0
Actual,BRL,FCamara,Multisector,Cloud & Cyber Security (SGA),Deductions and taxes,2024-12,2024,0.0
Actual,BRL,FCamara,Multisector,Cloud & Cyber Security (SGA),Deductions and taxes,2025-01,2025,0.0
Actual,BRL,FCamara,Multisector,Cloud & Cyber Security (SGA),Deductions and taxes,2025-02,2025,0.0
Actual,BRL,FCamara,Multisector,Cloud & Cyber Security (SGA),Deductions and taxes,2025-03,2025,0.0
Actual,BRL,FCamara,Multisector,Cloud & Cyber Security (SGA),Deductions and taxes,2025-04,2025,0.0
Actual,BRL,FCamara,Multisector,Cloud & Cyber Security (SGA),Deductions and taxes,2025-05,2025,0.0
Actual,BRL,FCamara,Multisector,Cloud & Cyber Security (SGA),Deductions and taxes,2025-06,2025,0.0
Actual,BRL,FCamara,Multisector,Cloud & Cyber Security (SGA),Gross revenue,2024-01,2024,0.0
Actual,BRL,FCamara,Multisector,Cloud & Cyber Security (SGA),Gross revenue,2024-02,2024,0.0
Actual,BRL,FCamara,Multisector,Cloud & Cyber Security (SGA),Gross revenue,2024-03,2024,0.0
Actual,BRL,FCamara,Multisector,Cloud & Cyber Security (SGA),Gross revenue,2024-04,2024,0.0
Actual,BRL,FCamara,Multisector,Cloud & Cyber Security (SGA),Gross revenue,2024-05,2024,0.0
Actual,BRL,FCamara,Multisector,Cloud & Cyber Security (SGA),Gross revenue,2024-06,2024,0.0
Actual,BRL,FCamara,Multisector,Cloud & Cyber Security (SGA),Gross revenue,2024-07,2024,0.0
Actual,BRL,FCamara,Multisector,Cloud & Cyber Security (SGA),Gross revenue,2024-08,2024,0.0
Actual,BRL,FCamara,Multisector,Cloud & Cyber Security (SGA),Gross revenue,2024-09,2024,0.0
Actual,BRL,FCamara,Multisector,Cloud & Cyber Security (SGA),Gross revenue,2024-10,2024,0.0
Actual,BRL,FCamara,Multisector,Cloud & Cyber Security (SGA),Gross revenue,2024-11,2024,0.0
Actual,BRL,FCamara,Multisector,Cloud & Cyber Security (SGA),Gross revenue,2024-12,2024,0.0
Actual,BRL,FCamara,Multisector,Cloud & Cyber Security (SGA),Gross revenue,2025-01,2025,0.0
Actual,BRL,FCamara,Multisector,Cloud & Cyber Security (SGA),Gross revenue,2025-02,2025,0.0
Actual,BRL,FCamara,Multisector,Cloud & Cyber Security (SGA),Gross revenue,2025-03,2025,0.0
Actual,BRL,FCamara,Multisector,Cloud & Cyber Security (SGA),Gross revenue,2025-04,2025,0.0
Actual,BRL,FCamara,Multisector,Cloud & Cyber Security (SGA),Gross revenue,2025-05,2025,0.0
Actual,BRL,FCamara,Multisector,Cloud & Cyber Security (SGA),Gross revenue,2025-06,2025,0.0
Actual,BRL,FCamara,Multisector,Cloud & Cyber Security (SGA),Payroll costs,2024-01,2024,0.0
Actual,BRL,FCamara,Multisector,Cloud & Cyber Security (SGA),Payroll costs,2024-02,2024,0.0
Actual,BRL,FCamara,Multisector,Cloud & Cyber Security (SGA),Third-party costs,2024-01,2024,0.0
Actual,BRL,FCamara,Multisector,Data & AI (Dojo),Deductions and taxes,2025-12,2025,-26003.5
Actual,BRL,FCamara,Multisector,Data & AI (Dojo),Gross revenue,2025-10,2025,97792.25
Actual,BRL,FCamara,Multisector,Data & AI (Dojo),Gross revenue,2025-11,2025,97792.24
Actual,BRL,FCamara,Multisector,Data & AI (Dojo),Gross revenue,2025-12,2025,94275.04
Actual,BRL,FCamara,Multisector,Data & AI (Dojo),Third-party costs,2025-12,2025,-3839.4
Actual,BRL,FCamara,Multisector,Data & AI (Dojo),,2025-12,2025,0.0
Actual,BRL,FCamara,Multisector,E-commerce,Deductions and taxes,2024-01,2024,0.0
Actual,BRL,FCamara,Multisector,E-commerce,Deductions and taxes,2024-02,2024,0.0
Actual,BRL,FCamara,Multisector,E-commerce,Deductions and taxes,2024-03,2024,0.0
Actual,BRL,FCamara,Multisector,E-commerce,Deductions and taxes,2024-04,2024,0.0
Actual,BRL,FCamara,Multisector,E-commerce,Deductions and taxes,2024-05,2024,0.0
Actual,BRL,FCamara,Multisector,E-commerce,Deductions and taxes,2024-06,2024,0.0
Actual,BRL,FCamara,Multisector,E-commerce,Deductions and taxes,2024-07,2024,0.0
Actual,BRL,FCamara,Multisector,E-commerce,Deductions and taxes,2024-08,2024,0.0
Actual,BRL,FCamara,Multisector,E-commerce,Deductions and taxes,2024-09,2024,0.0
Actual,BRL,FCamara,Multisector,E-commerce,Deductions and taxes,2024-10,2024,0.0
Actual,BRL,FCamara,Multisector,E-commerce,Deductions and taxes,2024-11,2024,0.0
Actual,BRL,FCamara,Multisector,E-commerce,Deductions and taxes,2024-12,2024,0.0
Actual,BRL,FCamara,Multisector,E-commerce,Deductions and taxes,2025-01,2025,0.0
Actual,BRL,FCamara,Multisector,E-commerce,Deductions and taxes,2025-02,2025,0.0
Actual,BRL,FCamara,Multisector,E-commerce,Deductions and taxes,2025-03,2025,0.0
Actual,BRL,FCamara,Multisector,E-commerce,Deductions and taxes,2025-04,2025,0.0
Actual,BRL,FCamara,Multisector,E-commerce,Deductions and taxes,2025-05,2025,0.0
Actual,BRL,FCamara,Multisector,E-commerce,Deductions and taxes,2025-06,2025,0.0
Actual,BRL,FCamara,Multisector,E-commerce,Deductions and taxes,2025-07,2025,0.0
Actual,BRL,FCamara,Multisector,E-commerce,Deductions and taxes,2025-08,2025,0.0
Actual,BRL,FCamara,Multisector,E-commerce,Deductions and taxes,2025-09,2025,0.0
Actual,BRL,FCamara,Multisector,E-commerce,Deductions and taxes,2025-10,2025,-1143.39
Actual,BRL,FCamara,Multisector,E-commerce,Deductions and taxes,2025-11,2025,-1143.39
Actual,BRL,FCamara,Multisector,E-commerce,Deductions and taxes,2025-12,2025,-19980.01
Actual,BRL,FCamara,Multisector,E-commerce,General and administrative expenses,2024-01,2024,0.0
Actual,BRL,FCamara,Multisector,E-commerce,General and administrative expenses,2024-02,2024,0.0
Actual,BRL,FCamara,Multisector,E-commerce,General and administrative expenses,2024-11,2024,0.0
Actual,BRL,FCamara,Multisector,E-commerce,General and administrative expenses,2025-06,2025,0.0
Actual,BRL,FCamara,Multisector,E-commerce,Gross revenue,2024-01,2024,0.0
Actual,BRL,FCamara,Multisector,E-commerce,Gross revenue,2024-02,2024,0.0
Actual,BRL,FCamara,Multisector,E-commerce,Gross revenue,2024-03,2024,0.0
Actual,BRL,FCamara,Multisector,E-commerce,Gross revenue,2024-04,2024,0.0
Actual,BRL,FCamara,Multisector,E-commerce,Gross revenue,2024-05,2024,0.0
Actual,BRL,FCamara,Multisector,E-commerce,Gross revenue,2024-06,2024,0.0
Actual,BRL,FCamara,Multisector,E-commerce,Gross revenue,2024-07,2024,0.0
Actual,BRL,FCamara,Multisector,E-commerce,Gross revenue,2024-08,2024,0.0
Actual,BRL,FCamara,Multisector,E-commerce,Gross revenue,2024-09,2024,0.0
Actual,BRL,FCamara,Multisector,E-commerce,Gross revenue,2024-10,2024,0.0
Actual,BRL,FCamara,Multisector,E-commerce,Gross revenue,2024-11,2024,0.0
Actual,BRL,FCamara,Multisector,E-commerce,Gross revenue,2024-12,2024,0.0
Actual,BRL,FCamara,Multisector,E-commerce,Gross revenue,2025-01,2025,0.0
Actual,BRL,FCamara,Multisector,E-commerce,Gross revenue,2025-02,2025,0.0
Actual,BRL,FCamara,Multisector,E-commerce,Gross revenue,2025-03,2025,0.0
Actual,BRL,FCamara,Multisector,E-commerce,Gross revenue,2025-04,2025,0.0
Actual,BRL,FCamara,Multisector,E-commerce,Gross revenue,2025-05,2025,0.0
Actual,BRL,FCamara,Multisector,E-commerce,Gross revenue,2025-06,2025,0.0
Actual,BRL,FCamara,Multisector,E-commerce,Gross revenue,2025-07,2025,0.0
Actual,BRL,FCamara,Multisector,E-commerce,Gross revenue,2025-08,2025,0.0
Actual,BRL,FCamara,Multisector,E-commerce,Gross revenue,2025-09,2025,0.0
Actual,BRL,FCamara,Multisector,E-commerce,Gross revenue,2025-10,2025,17456.260000000002
Actual,BRL,FCamara,Multisector,E-commerce,Gross revenue,2025-11,2025,17456.260000000002
Actual,BRL,FCamara,Multisector,E-commerce,Gross revenue,2025-12,2025,36292.88
Actual,BRL,FCamara,Multisector,E-commerce,Other costs,2025-02,2025,0.0
Actual,BRL,FCamara,Multisector,E-commerce,Other operating income (expenses) net,2025-05,2025,0.0
Actual,BRL,FCamara,Multisector,E-commerce,Payroll costs,2024-10,2024,0.0
Actual,BRL,FCamara,Multisector,E-commerce,Payroll costs,2024-11,2024,0.0
Actual,BRL,FCamara,Multisector,E-commerce,Payroll costs,2024-12,2024,0.0
Actual,BRL,FCamara,Multisector,E-commerce,Payroll costs,2025-01,2025,0.0
Actual,BRL,FCamara,Multisector,E-commerce,Payroll costs,2025-06,2025,0.0
Actual,BRL,FCamara,Multisector,E-commerce,Third-party costs,2024-01,2024,0.0
Actual,BRL,FCamara,Multisector,E-commerce,Third-party costs,2024-02,2024,0.0
Actual,BRL,FCamara,Multisector,E-commerce,Third-party costs,2024-03,2024,0.0
Actual,BRL,FCamara,Multisector,E-commerce,Third-party costs,2024-04,2024,0.0
Actual,BRL,FCamara,Multisector,E-commerce,Third-party costs,2024-05,2024,0.0
Actual,BRL,FCamara,Multisector,E-commerce,Third-party costs,2024-06,2024,0.0
Actual,BRL,FCamara,Multisector,E-commerce,Third-party costs,2024-07,2024,0.0
Actual,BRL,FCamara,Multisector,E-commerce,Third-party costs,2024-08,2024,0.0
Actual,BRL,FCamara,Multisector,E-commerce,Third-party costs,2024-09,2024,0.0
Actual,BRL,FCamara,Multisector,E-commerce,Third-party costs,2024-10,2024,0.0
Actual,BRL,FCamara,Multisector,E-commerce,Third-party costs,2024-11,2024,0.0
Actual,BRL,FCamara,Multisector,E-commerce,Third-party costs,2024-12,2024,0.0
Actual,BRL,FCamara,Multisector,E-commerce,Third-party costs,2025-01,2025,0.0
Actual,BRL,FCamara,Multisector,E-commerce,Third-party costs,2025-02,2025,0.0
Actual,BRL,FCamara,Multisector,E-commerce,Third-party costs,2025-03,2025,0.0
Actual,BRL,FCamara,Multisector,E-commerce,Third-party costs,2025-04,2025,0.0
Actual,BRL,FCamara,Multisector,E-commerce,Third-party costs,2025-05,2025,0.0
Actual,BRL,FCamara,Multisector,E-commerce,Third-party costs,2025-06,2025,0.0
Actual,BRL,FCamara,Multisector,E-commerce,Third-party costs,2025-07,2025,0.0
Actual,BRL,FCamara,Multisector,E-commerce,Third-party costs,2025-08,2025,0.0
Actual,BRL,FCamara,Multisector,E-commerce,Third-party costs,2025-09,2025,0.0
Actual,BRL,FCamara,Multisector,E-commerce,Third-party costs,2025-10,2025,-14436.63
Actual,BRL,FCamara,Multisector,E-commerce,Third-party costs,2025-11,2025,-21649.67
Actual,BRL,FCamara,Multisector,E-commerce,Third-party costs,2025-12,2025,-11307.27
Actual,BRL,FCamara,Multisector,E-commerce,,2025-07,2025,0.0
Actual,BRL,FCamara,Multisector,E-commerce,,2025-08,2025,0.0
Actual,BRL,FCamara,Multisector,E-commerce,,2025-09,2025,0.0
Actual,BRL,FCamara,Multisector,E-commerce,,2025-10,2025,0.0
Actual,BRL,FCamara,Multisector,E-commerce,,2025-11,2025,0.0
Actual,BRL,FCamara,Multisector,E-commerce,,2025-12,2025,0.0
Actual,BRL,FCamara,Multisector,Innovation (Imagine),Deductions and taxes,2024-01,2024,0.0
Actual,BRL,FCamara,Multisector,Innovation (Imagine),Deductions and taxes,2024-02,2024,0.0
Actual,BRL,FCamara,Multisector,Innovation (Imagine),Deductions and taxes,2024-03,2024,0.0
Actual,BRL,FCamara,Multisector,Innovation (Imagine),Deductions and taxes,2024-04,2024,0.0
Actual,BRL,FCamara,Multisector,Innovation (Imagine),Deductions and taxes,2024-05,2024,0.0
Actual,BRL,FCamara,Multisector,Innovation (Imagine),Deductions and taxes,2024-06,2024,0.0
Actual,BRL,FCamara,Multisector,Innovation (Imagine),Deductions and taxes,2024-07,2024,0.0
Actual,BRL,FCamara,Multisector,Innovation (Imagine),Deductions and taxes,2024-08,2024,0.0
Actual,BRL,FCamara,Multisector,Innovation (Imagine),Deductions and taxes,2024-09,2024,0.0
Actual,BRL,FCamara,Multisector,Innovation (Imagine),Deductions and taxes,2024-10,2024,0.0
Actual,BRL,FCamara,Multisector,Innovation (Imagine),Deductions and taxes,2024-11,2024,0.0
Actual,BRL,FCamara,Multisector,Innovation (Imagine),Deductions and taxes,2024-12,2024,0.0
Actual,BRL,FCamara,Multisector,Innovation (Imagine),Deductions and taxes,2025-01,2025,0.0
Actual,BRL,FCamara,Multisector,Innovation (Imagine),Deductions and taxes,2025-02,2025,0.0
Actual,BRL,FCamara,Multisector,Innovation (Imagine),Deductions and taxes,2025-03,2025,0.0
Actual,BRL,FCamara,Multisector,Innovation (Imagine),Deductions and taxes,2025-04,2025,0.0
Actual,BRL,FCamara,Multisector,Innovation (Imagine),Deductions and taxes,2025-05,2025,0.0
Actual,BRL,FCamara,Multisector,Innovation (Imagine),Deductions and taxes,2025-06,2025,0.0
Actual,BRL,FCamara,Multisector,Innovation (Imagine),Deductions and taxes,2025-12,2025,-2279.4
Actual,BRL,FCamara,Multisector,Innovation (Imagine),General and administrative expenses,2024-02,2024,0.0
Actual,BRL,FCamara,Multisector,Innovation (Imagine),General and administrative expenses,2024-03,2024,0.0
Actual,BRL,FCamara,Multisector,Innovation (Imagine),General and administrative expenses,2024-04,2024,0.0
Actual,BRL,FCamara,Multisector,Innovation (Imagine),General and administrative expenses,2024-05,2024,0.0
Actual,BRL,FCamara,Multisector,Innovation (Imagine),General and administrative expenses,2024-06,2024,0.0
Actual,BRL,FCamara,Multisector,Innovation (Imagine),General and administrative expenses,2024-07,2024,0.0
Actual,BRL,FCamara,Multisector,Innovation (Imagine),General and administrative expenses,2024-08,2024,0.0
Actual,BRL,FCamara,Multisector,Innovation (Imagine),General and administrative expenses,2024-09,2024,0.0
Actual,BRL,FCamara,Multisector,Innovation (Imagine),General and administrative expenses,2024-11,2024,0.0
Actual,BRL,FCamara,Multisector,Innovation (Imagine),General and administrative expenses,2024-12,2024,0.0
Actual,BRL,FCamara,Multisector,Innovation (Imagine),General and administrative expenses,2025-01,2025,0.0
Actual,BRL,FCamara,Multisector,Innovation (Imagine),Gross revenue,2024-01,2024,0.0
Actual,BRL,FCamara,Multisector,Innovation (Imagine),Gross revenue,2024-02,2024,0.0
Actual,BRL,FCamara,Multisector,Innovation (Imagine),Gross revenue,2024-03,2024,0.0
Actual,BRL,FCamara,Multisector,Innovation (Imagine),Gross revenue,2024-04,2024,0.0
Actual,BRL,FCamara,Multisector,Innovation (Imagine),Gross revenue,2024-05,2024,0.0
Actual,BRL,FCamara,Multisector,Innovation (Imagine),Gross revenue,2024-06,2024,0.0
Actual,BRL,FCamara,Multisector,Innovation (Imagine),Gross revenue,2024-07,2024,0.0
Actual,BRL,FCamara,Multisector,Innovation (Imagine),Gross revenue,2024-08,2024,0.0
Actual,BRL,FCamara,Multisector,Innovation (Imagine),Gross revenue,2024-09,2024,0.0
Actual,BRL,FCamara,Multisector,Innovation (Imagine),Gross revenue,2024-10,2024,0.0
Actual,BRL,FCamara,Multisector,Innovation (Imagine),Gross revenue,2024-11,2024,0.0
Actual,BRL,FCamara,Multisector,Innovation (Imagine),Gross revenue,2024-12,2024,0.0
Actual,BRL,FCamara,Multisector,Innovation (Imagine),Gross revenue,2025-01,2025,0.0
Actual,BRL,FCamara,Multisector,Innovation (Imagine),Gross revenue,2025-02,2025,0.0
Actual,BRL,FCamara,Multisector,Innovation (Imagine),Gross revenue,2025-03,2025,0.0
Actual,BRL,FCamara,Multisector,Innovation (Imagine),Gross revenue,2025-04,2025,0.0
Actual,BRL,FCamara,Multisector,Innovation (Imagine),Gross revenue,2025-05,2025,0.0
Actual,BRL,FCamara,Multisector,Innovation (Imagine),Gross revenue,2025-06,2025,0.0
Actual,BRL,FCamara,Multisector,Innovation (Imagine),Gross revenue,2025-12,2025,34800.0
Actual,BRL,FCamara,Multisector,Innovation (Imagine),Travel expenses,2024-12,2024,0.0
Actual,BRL,FCamara,Multisector,Innovation (Imagine),,2025-12,2025,0.0
Actual,BRL,FCamara,Multisector,Innovation (Play Studio),Deductions and taxes,2024-12,2024,0.0
Actual,BRL,FCamara,Multisector,Innovation (Play Studio),Deductions and taxes,2025-02,2025,0.0
Actual,BRL,FCamara,Multisector,Innovation (Play Studio),Deductions and taxes,2025-03,2025,0.0
Actual,BRL,FCamara,Multisector,Innovation (Play Studio),Deductions and taxes,2025-04,2025,0.0
Actual,BRL,FCamara,Multisector,Innovation (Play Studio),Deductions and taxes,2025-05,2025,0.0
Actual,BRL,FCamara,Multisector,Innovation (Play Studio),General and administrative expenses,2025-04,2025,0.0
Actual,BRL,FCamara,Multisector,Innovation (Play Studio),Gross revenue,2024-12,2024,0.0
Actual,BRL,FCamara,Multisector,Innovation (Play Studio),Gross revenue,2025-02,2025,0.0
Actual,BRL,FCamara,Multisector,Innovation (Play Studio),Gross revenue,2025-03,2025,0.0
Actual,BRL,FCamara,Multisector,Innovation (Play Studio),Gross revenue,2025-04,2025,0.0
Actual,BRL,FCamara,Multisector,Innovation (Play Studio),Gross revenue,2025-05,2025,0.0
Actual,BRL,FCamara,Multisector,Innovation (Play Studio),Gross revenue,2025-06,2025,0.0
Actual,BRL,FCamara,Multisector,Innovation (Play Studio),Gross revenue,2025-07,2025,0.0
Actual,BRL,FCamara,Multisector,Innovation (Play Studio),Gross revenue,2025-08,2025,0.0
Actual,BRL,FCamara,Multisector,Innovation (Play Studio),Gross revenue,2025-10,2025,-96055.87
Actual,BRL,FCamara,Multisector,Innovation (Play Studio),Payroll costs,2025-02,2025,0.0
Actual,BRL,FCamara,Multisector,Innovation (Play Studio),Payroll costs,2025-03,2025,0.0
Actual,BRL,FCamara,Multisector,Innovation (Play Studio),Payroll costs,2025-04,2025,0.0
Actual,BRL,FCamara,Multisector,Innovation (Play Studio),Payroll costs,2025-05,2025,0.0
Actual,BRL,FCamara,Multisector,Innovation (Play Studio),Payroll costs,2025-08,2025,0.0
Actual,BRL,FCamara,Multisector,Innovation (Play Studio),Third-party costs,2025-02,2025,0.0
Actual,BRL,FCamara,Multisector,Innovation (Play Studio),Third-party costs,2025-03,2025,0.0
Actual,BRL,FCamara,Multisector,Innovation (Play Studio),Third-party costs,2025-04,2025,0.0
Actual,BRL,FCamara,Multisector,Innovation (Play Studio),Third-party costs,2025-05,2025,0.0
Actual,BRL,FCamara,Multisector,Innovation (Play Studio),Third-party costs,2025-06,2025,0.0
Actual,BRL,FCamara,Multisector,Innovation (Play Studio),Third-party costs,2025-07,2025,0.0
Actual,BRL,FCamara,Multisector,Innovation (Play Studio),Third-party costs,2025-08,2025,0.0
Actual,BRL,FCamara,Multisector,Innovation (Play Studio),Third-party costs,2025-10,2025,0.0
Actual,BRL,FCamara,Multisector,Licensing Microsoft,Deductions and taxes,2024-01,2024,0.0
Actual,BRL,FCamara,Multisector,Licensing Microsoft,Deductions and taxes,2024-02,2024,0.0
Actual,BRL,FCamara,Multisector,Licensing Microsoft,Deductions and taxes,2024-03,2024,0.0
Actual,BRL,FCamara,Multisector,Licensing Microsoft,Deductions and taxes,2024-04,2024,0.0
Actual,BRL,FCamara,Multisector,Licensing Microsoft,Deductions and taxes,2024-05,2024,0.0
Actual,BRL,FCamara,Multisector,Licensing Microsoft,Deductions and taxes,2024-06,2024,0.0
Actual,BRL,FCamara,Multisector,Licensing Microsoft,Deductions and taxes,2024-07,2024,0.0
Actual,BRL,FCamara,Multisector,Licensing Microsoft,Deductions and taxes,2024-08,2024,0.0
Actual,BRL,FCamara,Multisector,Licensing Microsoft,Deductions and taxes,2024-09,2024,0.0
Actual,BRL,FCamara,Multisector,Licensing Microsoft,Deductions and taxes,2024-10,2024,0.0
Actual,BRL,FCamara,Multisector,Licensing Microsoft,Deductions and taxes,2024-11,2024,0.0
Actual,BRL,FCamara,Multisector,Licensing Microsoft,Deductions and taxes,2024-12,2024,0.0
Actual,BRL,FCamara,Multisector,Licensing Microsoft,Deductions and taxes,2025-01,2025,0.0
Actual,BRL,FCamara,Multisector,Licensing Microsoft,Deductions and taxes,2025-02,2025,0.0
Actual,BRL,FCamara,Multisector,Licensing Microsoft,Gross revenue,2024-01,2024,0.0
Actual,BRL,FCamara,Multisector,Licensing Microsoft,Gross revenue,2024-02,2024,0.0
Actual,BRL,FCamara,Multisector,Licensing Microsoft,Gross revenue,2024-03,2024,0.0
Actual,BRL,FCamara,Multisector,Licensing Microsoft,Gross revenue,2024-04,2024,0.0
Actual,BRL,FCamara,Multisector,Licensing Microsoft,Gross revenue,2024-05,2024,0.0
Actual,BRL,FCamara,Multisector,Licensing Microsoft,Gross revenue,2024-06,2024,0.0
Actual,BRL,FCamara,Multisector,Licensing Microsoft,Gross revenue,2024-07,2024,0.0
Actual,BRL,FCamara,Multisector,Licensing Microsoft,Gross revenue,2024-08,2024,0.0
Actual,BRL,FCamara,Multisector,Licensing Microsoft,Gross revenue,2024-09,2024,0.0
Actual,BRL,FCamara,Multisector,Licensing Microsoft,Gross revenue,2024-10,2024,0.0
Actual,BRL,FCamara,Multisector,Licensing Microsoft,Gross revenue,2024-11,2024,0.0
Actual,BRL,FCamara,Multisector,Licensing Microsoft,Gross revenue,2024-12,2024,0.0
Actual,BRL,FCamara,Multisector,Licensing Microsoft,Gross revenue,2025-01,2025,0.0
Actual,BRL,FCamara,Multisector,Licensing Microsoft,Gross revenue,2025-02,2025,0.0
Actual,BRL,FCamara,Multisector,Licensing Microsoft,Licenses and infrastructure costs,2024-01,2024,0.0
Actual,BRL,FCamara,Multisector,Licensing Microsoft,Licenses and infrastructure costs,2024-02,2024,0.0
Actual,BRL,FCamara,Multisector,Licensing Microsoft,Licenses and infrastructure costs,2024-03,2024,0.0
Actual,BRL,FCamara,Multisector,Licensing Microsoft,Licenses and infrastructure costs,2024-04,2024,0.0
Actual,BRL,FCamara,Multisector,Licensing Microsoft,Licenses and infrastructure costs,2024-05,2024,0.0
Actual,BRL,FCamara,Multisector,Licensing Microsoft,Licenses and infrastructure costs,2024-06,2024,0.0
Actual,BRL,FCamara,Multisector,Licensing Microsoft,Licenses and infrastructure costs,2024-07,2024,0.0
Actual,BRL,FCamara,Multisector,Licensing Microsoft,Licenses and infrastructure costs,2024-08,2024,0.0
Actual,BRL,FCamara,Multisector,Licensing Microsoft,Licenses and infrastructure costs,2024-09,2024,0.0
Actual,BRL,FCamara,Multisector,Licensing Microsoft,Licenses and infrastructure costs,2024-10,2024,0.0
Actual,BRL,FCamara,Multisector,Licensing Microsoft,Licenses and infrastructure costs,2024-11,2024,0.0
Actual,BRL,FCamara,Multisector,Licensing Microsoft,Licenses and infrastructure costs,2024-12,2024,0.0
Actual,BRL,FCamara,Multisector,Licensing Microsoft,Licenses and infrastructure costs,2025-01,2025,0.0
Actual,BRL,FCamara,Multisector,Licensing Microsoft,Licenses and infrastructure costs,2025-02,2025,0.0
Actual,BRL,FCamara,Multisector,Market Place (Omnik),Deductions and taxes,2024-04,2024,0.0
Actual,BRL,FCamara,Multisector,Market Place (Omnik),Deductions and taxes,2024-05,2024,0.0
Actual,BRL,FCamara,Multisector,Market Place (Omnik),Deductions and taxes,2024-06,2024,0.0
Actual,BRL,FCamara,Multisector,Market Place (Omnik),Deductions and taxes,2024-07,2024,0.0
Actual,BRL,FCamara,Multisector,Market Place (Omnik),General and administrative expenses,2024-07,2024,0.0
Actual,BRL,FCamara,Multisector,Market Place (Omnik),General and administrative expenses,2024-08,2024,0.0
Actual,BRL,FCamara,Multisector,Market Place (Omnik),General and administrative expenses,2024-09,2024,0.0
Actual,BRL,FCamara,Multisector,Market Place (Omnik),General and administrative expenses,2024-10,2024,0.0
Actual,BRL,FCamara,Multisector,Market Place (Omnik),General and administrative expenses,2024-11,2024,0.0
Actual,BRL,FCamara,Multisector,Market Place (Omnik),General and administrative expenses,2024-12,2024,0.0
Actual,BRL,FCamara,Multisector,Market Place (Omnik),Gross revenue,2024-04,2024,0.0
Actual,BRL,FCamara,Multisector,Market Place (Omnik),Gross revenue,2024-05,2024,0.0
Actual,BRL,FCamara,Multisector,Market Place (Omnik),Gross revenue,2024-06,2024,0.0
Actual,BRL,FCamara,Multisector,Market Place (Omnik),Gross revenue,2024-07,2024,0.0
Actual,BRL,FCamara,Multisector,Market Place (Omnik),Other operating income (expenses) net,2025-05,2025,0.0
Actual,BRL,FCamara,Multisector,NextGen Services,Deductions and taxes,2024-01,2024,0.0
Actual,BRL,FCamara,Multisector,NextGen Services,Deductions and taxes,2024-02,2024,0.0
Actual,BRL,FCamara,Multisector,NextGen Services,Deductions and taxes,2024-03,2024,0.0
Actual,BRL,FCamara,Multisector,NextGen Services,Deductions and taxes,2024-04,2024,0.0
Actual,BRL,FCamara,Multisector,NextGen Services,Deductions and taxes,2024-05,2024,0.0
Actual,BRL,FCamara,Multisector,NextGen Services,Deductions and taxes,2024-06,2024,0.0
Actual,BRL,FCamara,Multisector,NextGen Services,Deductions and taxes,2024-07,2024,0.0
Actual,BRL,FCamara,Multisector,NextGen Services,Deductions and taxes,2024-08,2024,0.0
Actual,BRL,FCamara,Multisector,NextGen Services,Deductions and taxes,2024-09,2024,0.0
